LDM Object,Field,Field Type,Field Type Refer To,Field Type Details,Overwrites,Default Value,Avaloq Path,Field Description,Internal ID,Internal ID LDM Object,Internal ID LDM Field,User ID,Refers to,Cardinality,Mandatory,Group ID
Internal User,CIS Identifier,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.extn.btfg$person_cis_id,CIS Identifier,person$cis,person,cis,CIS,,1,-,
Internal User,Tax File Number,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#tfn,,person$tfn,person,tfn,TFN,,1,-,
Internal User,Country Tax ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,btfg$obj_person.person#tax_country,,person$country_tax,person,country_tax,COUNTRY_TAX_ID,country,1,+,
Internal User,Country Tax Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.au_tax_person.hist.tax_country.name,Name,person$country_tax_name,person,country_tax_name,COUNTRY_TAX_NAME,,1,-,
Internal User,Document List,Avaloq Structured Addition,to_be_found_out,,,,obj_person.extn.btfg$docm_det,,person$docm_list,person,docm_list,DOCM_LIST,,1,+,
Internal User,Document Detail,Avaloq Structured Addition,to_be_found_out,,,,obj_bp.extn.btfg$docm_det.bp_docm_list,,person$docm_det,person,docm_det,DOCM_DET,,n,+,401
Internal User,Document ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_bp.extn.btfg$docm_det.bp_docm_list.docm_id,,person$docm,person,docm,DOCM_ID,docm,1,+,401
Internal User,Document IP Address,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.ip_addr,,person$docm_ip_addr,person,docm_ip_addr,DOCM_IP_ADDR,,1,-,401
Internal User,Document Signature Valid Until,Avaloq DDIC Date,date,Compiles to a date,,,obj_bp.extn.btfg$docm_det.bp_docm_list.expir_date,,person$docm_expir_date,person,docm_expir_date,DOCM_EXPIR_DATE,,1,-,401
Internal User,Document Issuer,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.issuer,,person$docm_issuer,person,docm_issuer,DOCM_ISSUER,,1,-,401
Internal User,Document Full Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.full_name,,person$docm_full_name,person,docm_full_name,DOCM_FULL_NAME,,1,-,401
Internal User,Document Identification Number,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.id_nr,,person$docm_id_nr,person,docm_id_nr,DOCM_ID_NR,,1,-,401
Internal User,Document Comment,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.comment,,person$docm_text1,person,docm_text1,DOCM_TEXT1,,1,-,401
Internal User,Document Type ID,Avaloq Code Table,to be written,,,,obj_bp.extn.btfg$docm_det.bp_docm_list.docm_type_id,,person$docm_type,person,docm_type,DOCM_TYPE_ID,btfg$code_docm_type,1,-,401
Internal User,Document Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.docm_type.name,,person$docm_type_name,person,docm_type_name,DOCM_TYPE_NAME,,1,-,401
Internal User,Document Accredited English Translation ID,Avaloq Code Table,to be written,,,,obj_bp.extn.btfg$docm_det.bp_docm_list.accr_en_trl_id,,person$docm_accr_en_trl,person,docm_accr_en_trl,DOCM_ACCR_EN_TRL_ID,btfg$code_accr_en_trl,1,-,401
Internal User,Document Accredited English Translation Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.accr_en_trl.name,,person$docm_accr_en_trl_name,person,docm_accr_en_trl_name,DOCM_ACCR_EN_TRL_NAME,,1,-,401
Internal User,Document Public Document Type,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.public_docm_type_text,,person$docm_public_docm_type_text,person,docm_public_docm_type_text,DOCM_PUBLIC_DOCM_TYPE_TEXT,,1,-,401
Internal User,Document State ID,Avaloq Code Table,to be written,,,,obj_bp.extn.btfg$docm_det.bp_docm_list.state_id,,person$docm_state,person,docm_state,DOCM_STATE_ID,code_country_state,1,-,401
Internal User,Document State Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.state.name,,person$docm_state_name,person,docm_state_name,DOCM_STATE_NAME,code_country_state,1,-,401
Internal User,Document Country ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_bp.extn.btfg$docm_det.bp_docm_list.country_id,,person$docm_country,person,docm_country,DOCM_COUNTRY_ID,country,1,-,401
Internal User,Document Country Name,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_bp.extn.btfg$docm_det.bp_docm_list.country.name,,person$docm_country_name,person,docm_country_name,DOCM_COUNTRY_NAME,country,1,-,401
Internal User,Document User,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.user,,person$docm_user,person,docm_user,DOCM_USER,,1,-,401
Internal User,Document Signature Date,Avaloq DDIC Date,date,Compiles to a date,,,obj_bp.extn.btfg$docm_det.bp_docm_list.sign_date,,person$docm_sign_date,person,docm_sign_date,DOCM_SIGN_DATE,,1,+,401
Internal User,Address ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_person.addr_list.obj_addr_id,Address type,person$addr,person,addr,ADDR_ID,addr,n,-,
Internal User,Australian Tax Person Relevant ID,Avaloq Code Table,to be written,,,,obj_person.au_tax_person.hist.person_relv_id,,person$au_tax_person_relv,person,au_tax_person_relv,AU_TAX_PERSON_RELV_ID,code_au_tax_person_relv,1,-,
Internal User,Australian Tax Person Relevant Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.au_tax_person.hist.person_relv.name,,person$au_tax_person_relv_name,person,au_tax_person_relv_name,AU_TAX_PERSON_RELV_NAME,,1,-,
Internal User,Tax Address 1 ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_person.au_tax_person.hist.tax_addr_1_id,,person$tax_addr_1,person,tax_addr_1,TAX_ADDR_1_ID,addr,1,-,
Internal User,Tax Address 1 Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.au_tax_person.hist.tax_addr_1.name,Last name,person$tax_addr_1_name,person,tax_addr_1_name,TAX_ADDR_1_NAME,,1,-,
Internal User,Tax Address 2 ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_person.au_tax_person.hist.tax_addr_2_id,,person$tax_addr_2,person,tax_addr_2,TAX_ADDR_2_ID,addr,1,-,
Internal User,Tax Address 2 Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.au_tax_person.hist.tax_addr_2.name,Last name,person$tax_addr_2_name,person,tax_addr_2_name,TAX_ADDR_2_NAME,,1,-,
Internal User,Is Beneficial Owner,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#is_bo,,person$is_bo,person,is_bo,IS_BO,,1,-,
Internal User,GCM Customer Number,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#gcm_cust_num,,person$gcm_cust_nr,person,gcm_cust_nr,GCM_CUST_NR,,1,-,
Internal User,Alternate First Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#alt_name,,person_natural$alt_first_name,person_natural,alt_first_name,ALT_FIRST_NAME,,n,-,
Internal User,Alternate Middle Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#alt_name,,person_natural$alt_middle_name,person_natural,alt_middle_name,ALT_MIDDLE_NAME,,n,-,
Internal User,Alternate Last Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#alt_name,,person_natural$alt_last_name,person_natural,alt_last_name,ALT_LAST_NAME,,n,-,
Internal User,Alternate Full Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#alt_name,,person_natural$alt_full_name,person_natural,alt_full_name,ALT_FULL_NAME,,n,-,
Internal User,Has T&C Document,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#has_docm_tnc,,person_natural$has_docm_tnc,person_natural,has_docm_tnc,HAS_DOCM_TNC,,n,+,
Internal User,Is Person a WestpacLive Registered User,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#is_wpl_reg,,person_natural$is_wpl_reg,person_natural,is_wpl_reg,IS_WPL_REG,,1,-,
Internal User,Is SAFI Active,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#is_safi_active,,person$is_safi_active,person,is_safi_active,IS_SAFI_ACTIVE,,1,-,
Internal User,Person Association Role,Avaloq Code Table,to be written,,,,obj_person.person_assoc_list,"List of associated person, current person = person_id, associated person = person_trg_id",person$assoc_roles,person,assoc_roles,ASSOC_ROLES,code_person_assoc_role,n,-,681
Internal User,Person Association Role ID,Avaloq Code Table,to be written,,,,obj_person.person_assoc_list.person_assoc_role_id,Person Association Role,person$assoc_role_id,person,assoc_role_id,ASSOC_ROLE_ID,code_person_assoc_role,n,-,681
Internal User,Person Association Role Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.person_assoc_list.person_assoc_role.name,,person$assoc_role_name,person,assoc_role_name,ASSOC_ROLE_NAME,,n,-,681
Internal User,Client authority,Avaloq Code Table,to be written,,,,obj_person.bp_person_rel_list.auth_det,Details of the beneficial ownership entry,person$auth,person,auth,AUTH_ROLE,code_auth_role,n,+,683
Internal User,Client authority name over its account,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.bp_person_rel_list.auth_det.auth_role.name,,person$auth_role_name,person,auth_role_name,AUTH_ROLE_NAME,,n,-,683
Internal User,Client authority id over its account,Avaloq Code Table,to be written,,,,obj_person.bp_person_rel_list.auth_det.auth_role_id,Legitimation,person$auth_role,person,auth_role,AUTH_ROLE_ID,code_auth_role,n,+,683
Internal User,Authorised Transaction,Avaloq Code Table,to be written,,,,obj_person.bp_person_rel_list.auth_det,Details of the beneficial ownership entry,person$auth_trx,person,auth_trx,AUTH_TRX,code_auth_trx_group,n,-,684
Internal User,Authorised Transaction Type name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.bp_person_rel_list.auth_det.auth_trx_type.name,,person$auth_trx_type_name,person,auth_trx_type_name,AUTH_TRX_TYPE_NAME,,n,-,684
Internal User,Authorised Transaction Type,Avaloq Code Table,to be written,,,,obj_person.bp_person_rel_list.auth_det.auth_trx_type_id,Authorised Transaction Type,person$auth_trx_type,person,auth_trx_type,AUTH_TRX_TYPE,code_auth_trx_group,n,-,684
Internal User,SA TFN Exemption ID,Avaloq Code Table,to be written,,,,btfg$obj_person.person#sa_tfn_exempt,,person$sa_tfn_exempt,person,sa_tfn_exempt,SA_TFN_EXEMPT_ID,code_au_sa_person_tfn_exempt,1,-,
Indiviudal Intermediary,Involved Party Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),Involved Party Type Name,imed,obj_person.extn.btfg$ip_type.name,,person$ip_type_name,person,ip_type_name,IP_TYPE_NAME,,1,+,
Indiviudal Intermediary,Involved Party Type,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),Involved Party Type,611902,obj_person.extn.btfg$ip_type_id,,person$ip_type,person,ip_type,IP_TYPE,,1,+,
Indiviudal Intermediary,Object ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj.id,,obj$obj_id,obj,obj_id,OBJ_ID,obj,1,+,
Indiviudal Intermediary,Open Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.open_date,Opening date,obj$open_date,obj,open_date,OPEN_DATE,,1,+,
Indiviudal Intermediary,Close Date,Avaloq DDIC Date,date,Compiles to a date,,,obj.close_date,Closing date,obj$close_date,obj,close_date,CLOSE_DATE,,1,+,
Indiviudal Intermediary,Alpha-numeric sort value,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj.sort_alpha,Alpha-numeric sort value,obj$sort_alpha,obj,sort_alpha,SORT_ALPHA,,1,-,
Indiviudal Intermediary,Account,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_person.bp_person_rel_list.trg_obj_id,Returns the target object of the relation. The target object is always a person.,person$acc,person,acc,ACC,acc,n,-,
Indiviudal Intermediary,Person ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_person.id,,person$person,person,person,PERSON_ID,person,1,+,
Indiviudal Intermediary,Involved Party Type,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,obj_person.extn.btfg$ip_type_id,,person$ip_type,person,ip_type,IP_TYPE,,1,+,
Indiviudal Intermediary,Involved Party Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.extn.btfg$ip_type.name,,person$ip_type_name,person,ip_type_name,IP_TYPE_NAME,,1,+,
Indiviudal Intermediary,Person Key,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#person_sym,,person$person_key,person,person_key,PERSON_KEY,,1,-,
Indiviudal Intermediary,Person External ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,,,person$person_extl,person,person_extl,PERSON_EXTL_ID,person,1,-,
Indiviudal Intermediary,Person Type ID,Avaloq Code Table,to be written,,Person Type ID,120,btfg$obj_person.person#person_type_id,,person$person_type,person,person_type,PERSON_TYPE_ID,code_obj_sub_type,1,+,
Indiviudal Intermediary,Person modification sequence number,Avaloq DDIC Number,numeric,Compiles to a pls_integer or number,,,btfg$obj_person.person#modi_seq_nr,,person$person_modi_seq_nr,person,person_modi_seq_nr,PERSON_MODI_SEQ_NR,,1,+,
Indiviudal Intermediary,Person Type Name,Avaloq Code Table,to be written,,Person Type Name,person_natural,btfg$obj_person.person#person_type,,person$person_type_name,person,person_type_name,PERSON_TYPE_NAME,code_obj_sub_type,1,-,
Indiviudal Intermediary,Full Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#dflt_full_name,,person$full_name,person,full_name,FULL_NAME,,1,+,
Indiviudal Intermediary,Profile,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_person.rel_list.obj_2_id,,person_natural$profile,person_natural,profile,PROFILE,profile,n,-,
Indiviudal Intermediary,Full Name Auto,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,+,obj_person.person_name.full_name_a,Full Name Auto Flag,person$full_name_a,person,full_name_a,FULL_NAME_A,,1,+,
Indiviudal Intermediary,GCM ID,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#gcm_id,,person$gcm,person,gcm,GCM_ID,,1,-,
Indiviudal Intermediary,Oracle User,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#gcm_id,,person_natural$oracle_user,person_natural,oracle_user,ORACLE_USER,,1,-,
Indiviudal Intermediary,GCM ID Auto,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,+,obj_person.extn.btfg$person_gcm_id_a,GCM Identifier,person$gcm_id_a,person,gcm_id_a,GCM_ID_A,,1,+,
Indiviudal Intermediary,Person Type ID,Avaloq Code Table,to be written,,,,btfg$obj_person.person#person_type_id,,person$person_type,person,person_type,PERSON_TYPE_ID,code_obj_sub_type,1,+,
Indiviudal Intermediary,First Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#first_name,,person_natural$first_name,person_natural,first_name,FIRST_NAME,,1,+,
Indiviudal Intermediary,Middle Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#middle_name,,person_natural$middle_name,person_natural,middle_name,MIDDLE_NAME,,1,+,
Indiviudal Intermediary,Person Type Name,Avaloq Code Table,to be written,,,,btfg$obj_person.person#person_type,,person$person_type_name,person,person_type_name,PERSON_TYPE_NAME,code_obj_sub_type,1,-,
Indiviudal Intermediary,Last Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#last_name,,person_natural$last_name,person_natural,last_name,LAST_NAME,,1,+,
Indiviudal Intermediary,Birth Date,Avaloq DDIC Date,date,Compiles to a date,,,btfg$obj_person.person#birth_date,,person_natural$birth_date,person_natural,birth_date,BIRTH_DATE,,1,-,
Indiviudal Intermediary,Has person an adviser job,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#has_avsr_job,,person$has_avsr_profile,person,has_avsr_profile,HAS_AVSR_PROFILE,,1,-,
Indiviudal Intermediary,Nationality ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_person.person_det.country_nati_id,Nationality,person_natural$country_nati,person_natural,country_nati,COUNTRY_NATI_ID,country,1,-,
Indiviudal Intermediary,Has person an adviser assistant job,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#has_avsra_job,,person$has_avsra_profile,person,has_avsra_profile,HAS_AVSRA_PROFILE,,1,-,
Indiviudal Intermediary,Nationality name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.person_det.country_nati.name,Name,person_natural$country_nati_name,person_natural,country_nati_name,COUNTRY_NATI_NAME,,1,-,
Indiviudal Intermediary,Is a Terms & Conditions Approver,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,form_btfg$custr.bp#person#is_tnc_aprver,,person_natural$is_tnc_aprver,person_natural,is_tnc_aprver,IS_TNC_APRVER,,1,-,
Indiviudal Intermediary,Has person a para planner job,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#has_prplnr_job,,person$has_prplnr_profile,person,has_prplnr_profile,HAS_PRPLNR_PROFILE,,1,-,
Indiviudal Intermediary,Is a Primary Contact,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,form_btfg$custr.bp#person#is_pri_ctact,,person_natural$is_pri_ctact,person_natural,is_pri_ctact,IS_PRI_CTACT,,1,-,
Indiviudal Intermediary,Artist Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#artist_name,,person_natural$artist_name,person_natural,artist_name,ARTIST_NAME,,1,-,
Indiviudal Intermediary,Person has TFN,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#has_tfn,,person$has_tfn,person,has_tfn,HAS_TFN,,1,-,
Indiviudal Intermediary,Age,Avaloq DDIC Number,numeric,Compiles to a pls_integer or number,,,btfg$obj_person.person#age,,person_natural$age,person_natural,age,AGE,,1,-,
Indiviudal Intermediary,Death Date,Avaloq DDIC Date,date,Compiles to a date,,,btfg$obj_person.person#death_date,,person_natural$death_date,person_natural,death_date,DEATH_DATE,,1,-,
Indiviudal Intermediary,Withholding Tax Exemption ID,Avaloq Code Table,to be written,,,,btfg$obj_person.person#wtax_exempt,,person$wtax_exempt,person,wtax_exempt,WTAX_EXEMPT_ID,code_au_tax_person_wtax_exmp,1,-,
Indiviudal Intermediary,Is Person a Panorama Registered User,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#is_panorama_reg,,person_natural$is_reg,person_natural,is_reg,IS_REG,,1,-,
Indiviudal Intermediary,Gender ID,Avaloq Code Table,to be written,,,,btfg$obj_person.person#gender_id,,person_natural$gender,person_natural,gender,GENDER_ID,code_gender,1,-,
Indiviudal Intermediary,Gender Name,Avaloq Code Table,to be written,,,,btfg$obj_person.person#gender,,person_natural$gender_name,person_natural,gender_name,GENDER_NAME,code_gender,1,-,
Indiviudal Intermediary,Withholding Tax Exemption Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.au_tax_person.hist.wtax_exempt.name,,person$wtax_exempt_name,person,wtax_exempt_name,WTAX_EXEMPT_NAME,,1,-,
Indiviudal Intermediary,Profession,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#profession,,person_natural$profession,person_natural,profession,PROFESSION,,1,-,
Indiviudal Intermediary,Title,Avaloq Code Table,to be written,,,,btfg$obj_person.person#ttl_id,,person_natural$ttl,person_natural,ttl,TTL_ID,code_title,1,-,
Indiviudal Intermediary,Title Name,Avaloq Code Table,to be written,,,,btfg$obj_person.person#ttl,,person_natural$ttl_name,person_natural,ttl_name,TTL_NAME,code_title,1,-,
Indiviudal Intermediary,SAFI Device,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#safi_device,,person$safi_device,person,safi_device,SAFI_DEVICE,,1,-,
Indiviudal Intermediary,Is Member,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#is_mbr,,person$is_mbr,person,is_mbr,IS_MBR,,1,-,
Indiviudal Intermediary,Is Sharehold,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#is_sharehld,,person$is_sharehld,person,is_sharehld,IS_SHAREHLD,,1,-,
Indiviudal Intermediary,Is Beneficiary,Avaloq DDIC Boolean,bool,Compiles to a varchar2(1) or boolean,,,btfg$obj_person.person#is_benef,,person$is_benef,person,is_benef,IS_BENEF,,1,-,
Indiviudal Intermediary,IDV Status ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,btfg$obj_person.person#idv_status_id,,person$idv_status,person,idv_status,IDV_STATUS_ID,,1,-,
Indiviudal Intermediary,IDV Status Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.extn.btfg$idv_status.name,,person$idv_status_name,person,idv_status_name,IDV_STATUS_NAME,,1,-,
Indiviudal Intermediary,AML Status ID,Avaloq Class,code_obj_class,Compiles to a varchar2(2000),,,btfg$obj_person.person#aml_status_id,,person$aml_status,person,aml_status,AML_STATUS_ID,,1,-,
Indiviudal Intermediary,AML Status Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.extn.btfg$aml_status.name,,person$aml_status_name,person,aml_status_name,AML_STATUS_NAME,,1,-,
Indiviudal Intermediary,CIS Identifier,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.extn.btfg$person_cis_id,CIS Identifier,person$cis,person,cis,CIS,,1,-,
Indiviudal Intermediary,Tax File Number,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,btfg$obj_person.person#tfn,,person$tfn,person,tfn,TFN,,1,-,
Indiviudal Intermediary,Country Tax ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,btfg$obj_person.person#tax_country,,person$country_tax,person,country_tax,COUNTRY_TAX_ID,country,1,+,
Indiviudal Intermediary,Country Tax Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_person.au_tax_person.hist.tax_country.name,Name,person$country_tax_name,person,country_tax_name,COUNTRY_TAX_NAME,,1,-,
Indiviudal Intermediary,Document List,Avaloq Structured Addition,to_be_found_out,,,,obj_person.extn.btfg$docm_det,,person$docm_list,person,docm_list,DOCM_LIST,,1,+,
Indiviudal Intermediary,Document Detail,Avaloq Structured Addition,to_be_found_out,,,,obj_bp.extn.btfg$docm_det.bp_docm_list,,person$docm_det,person,docm_det,DOCM_DET,,n,+,401
Indiviudal Intermediary,Document ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_bp.extn.btfg$docm_det.bp_docm_list.docm_id,,person$docm,person,docm,DOCM_ID,docm,1,+,401
Indiviudal Intermediary,Document IP Address,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.ip_addr,,person$docm_ip_addr,person,docm_ip_addr,DOCM_IP_ADDR,,1,-,401
Indiviudal Intermediary,Document Signature Valid Until,Avaloq DDIC Date,date,Compiles to a date,,,obj_bp.extn.btfg$docm_det.bp_docm_list.expir_date,,person$docm_expir_date,person,docm_expir_date,DOCM_EXPIR_DATE,,1,-,401
Indiviudal Intermediary,Document Issuer,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.issuer,,person$docm_issuer,person,docm_issuer,DOCM_ISSUER,,1,-,401
Indiviudal Intermediary,Document Full Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.full_name,,person$docm_full_name,person,docm_full_name,DOCM_FULL_NAME,,1,-,401
Indiviudal Intermediary,Document Identification Number,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.id_nr,,person$docm_id_nr,person,docm_id_nr,DOCM_ID_NR,,1,-,401
Indiviudal Intermediary,Document Comment,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.comment,,person$docm_text1,person,docm_text1,DOCM_TEXT1,,1,-,401
Indiviudal Intermediary,Document Type ID,Avaloq Code Table,to be written,,,,obj_bp.extn.btfg$docm_det.bp_docm_list.docm_type_id,,person$docm_type,person,docm_type,DOCM_TYPE_ID,btfg$code_docm_type,1,-,401
Indiviudal Intermediary,Document Type Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.docm_type.name,,person$docm_type_name,person,docm_type_name,DOCM_TYPE_NAME,,1,-,401
Indiviudal Intermediary,Document Accredited English Translation ID,Avaloq Code Table,to be written,,,,obj_bp.extn.btfg$docm_det.bp_docm_list.accr_en_trl_id,,person$docm_accr_en_trl,person,docm_accr_en_trl,DOCM_ACCR_EN_TRL_ID,btfg$code_accr_en_trl,1,-,401
Indiviudal Intermediary,Document Accredited English Translation Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.accr_en_trl.name,,person$docm_accr_en_trl_name,person,docm_accr_en_trl_name,DOCM_ACCR_EN_TRL_NAME,,1,-,401
Indiviudal Intermediary,Document Public Document Type,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.public_docm_type_text,,person$docm_public_docm_type_text,person,docm_public_docm_type_text,DOCM_PUBLIC_DOCM_TYPE_TEXT,,1,-,401
Indiviudal Intermediary,Document State ID,Avaloq Code Table,to be written,,,,obj_bp.extn.btfg$docm_det.bp_docm_list.state_id,,person$docm_state,person,docm_state,DOCM_STATE_ID,code_country_state,1,-,401
Indiviudal Intermediary,Document State Name,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.state.name,,person$docm_state_name,person,docm_state_name,DOCM_STATE_NAME,code_country_state,1,-,401
Indiviudal Intermediary,Document Country ID,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_bp.extn.btfg$docm_det.bp_docm_list.country_id,,person$docm_country,person,docm_country,DOCM_COUNTRY_ID,country,1,-,401
Indiviudal Intermediary,Document Country Name,LDM Object,btfg$code_ldm_obj,Logical Data Model Object,,,obj_bp.extn.btfg$docm_det.bp_docm_list.country.name,,person$docm_country_name,person,docm_country_name,DOCM_COUNTRY_NAME,country,1,-,401
Indiviudal Intermediary,Document User,Avaloq DDIC Text,text,Compiles to a varchar2(4000),,,obj_bp.extn.btfg$docm_det.bp_docm_list.user,,person$docm_user,person,docm_user,DOCM_USER,,1,-,401
Indiviudal Intermediary,Document Signature Date,Avaloq DDIC Date,date,Compiles to a date,,,obj_bp.extn.btfg$docm_det.bp_docm_list.sign_date,,person$docm_sign_date,person,docm_sign_date,DOCM_SIGN_DATE,,1,+,401
